Date Signed,Project Number,Project Name,Country Code,Developing Member Country,Region,Department,Operations Division,Category Type (Sovereign/Nonsovereign Financing),Project Financing Amount ($ million),Mode of Financial Assistance,Product Type,Loan/Grant/Investment/Approval Number,Project Financing Type,Fund Source,Signed amount ($ million),Primary Sector,Sector,Climate Change Response,Climate Change Impact on the Project,Adaptation Finance ($ million),Mitigation Finance ($ million),Type of Financing,Currency,Project URL
06-Dec-2021,55162-001,Strengthening Cooperation on Disaster Risk Management within the Association of Southeast Asian Nations,CAM; INO; LAO; MAL; PHI; THA; VIE,Cambodia; Indonesia; Lao People's Democratic Republic; Malaysia; Philippines; Regional; Thailand; Viet Nam,Southeast Asia,SDCC,SDCD,Sovereign,,KSTA,Technical assistance,6853,Cofinancing (Full administration),High Level Technology Fund,0.500,Public sector management,Public sector management,Adaptation,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/55162-001/main
23-Dec-2021,54355-001,Supporting the Green and Resilient Affordable Housing Sector Project (attached TA to the Green and Resilient Affordable Housing Sector Project),BHU,Bhutan,South Asia,SARD,SAUW,Sovereign,,TRTA,Technical assistance,6858,ADB funds,TASF,1.000,Water and other urban infrastructure and services,Water and other urban infrastructure and services,Dual-use,High,,,Technical Assistance,USD,https://www.adb.org/projects/54355-001/main
30-Dec-2021,55219-001,Improving Climate Change Adaptation Strategic Planning and Community Resilience in the Environment and Natural Resources Sector,MON,Mongolia,East Asia,EARD,EAER,Sovereign,1.100,KSTA,Technical assistance,6859,ADB funds,Climate Change Fund,0.600,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,High,0.600,,Technical Assistance,USD,https://www.adb.org/projects/55219-001/main
30-Dec-2021,55219-001,Improving Climate Change Adaptation Strategic Planning and Community Resilience in the Environment and Natural Resources Sector,MON,Mongolia,East Asia,EARD,EAER,Sovereign,,KSTA,Technical assistance,6859,ADB funds,TASF,0.500,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,High,0.500,,Technical Assistance,USD,https://www.adb.org/projects/55219-001/main
31-Dec-2021,55054-001,Technical Assistance for Strengthening Institutional Capacity for Sustainable Urban Development and Service Delivery (attached TA to Sustainable Urban Development and Service Delivery Program (Subprogram 1)),IND,India,South Asia,SARD,SAUW,Sovereign,,TRTA,Technical assistance,6866,ADB funds,TASF,1.500,Water and other urban infrastructure and services,Water and other urban infrastructure and services,Dual-use,Low,,,Technical Assistance,USD,https://www.adb.org/projects/55054-001/main
13-Dec-2021,55245-001,Improvement of Urban Mobility in Ulaanbaatar,MON,Mongolia,East Asia,EARD,MNRM,Sovereign,0.500,KSTA,Technical assistance,6868,ADB funds,TASF,0.500,Transport,Transport,Mitigation,Low,,0.100,Technical Assistance,USD,https://www.adb.org/projects/55245-001/main
29-Dec-2021,55328-001,Strengthening the Capacity of Infrastructure Development Company Limited,BAN,Bangladesh,South Asia,SARD,SAPF,Sovereign,0.750,KSTA,Technical assistance,6873,ADB funds,TASF,0.750,Finance,Finance,Dual-use,Low,0.060,0.120,Technical Assistance,USD,https://www.adb.org/projects/55328-001/main
31-Dec-2021,53277-002,Supporting the Development of Higher-Level Skills and Entrepreneurship (attached TA to Assam Skill University Project),IND,India,South Asia,SARD,SAHS,Sovereign,,TRTA,Technical assistance,6875,ADB funds,Climate Change Fund,0.150,Education,Education,Dual-use,Medium,0.150,,Technical Assistance,USD,https://www.adb.org/projects/53277-002/main
31-Dec-2021,53277-002,Supporting the Development of Higher-Level Skills and Entrepreneurship (attached TA to Assam Skill University Project),IND,India,South Asia,SARD,SAHS,Sovereign,,TRTA,Technical assistance,6875,Cofinancing (Full administration),Japan Fund for Poverty Reduction,1.000,Education,Education,Dual-use,Medium,0.088,0.114,Technical Assistance,USD,https://www.adb.org/projects/53277-002/main
14-Dec-2021,55353-001,Preparation of the ADB Frontier Facility,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,1.500,TRTA,Technical assistance,6880,ADB funds,TASF,1.500,Industry and trade,Industry and trade,Adaptation,Low,0.150,,Technical Assistance,USD,https://www.adb.org/projects/55353-001/main
20-Dec-2021,55032-001,Study on the Development of Green Ports and Shipping,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,0.800,KSTA,Technical assistance,6882,ADB funds,TASF,0.300,Transport,Transport,Mitigation,Low,,0.200,Technical Assistance,USD,https://www.adb.org/projects/55032-001/main
20-Dec-2021,55032-001,Study on the Development of Green Ports and Shipping,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,KSTA,Technical assistance,6882,ADB funds,TASF,,Transport,Energy,Mitigation,Low,,0.100,Technical Assistance,USD,https://www.adb.org/projects/55032-001/main
20-Dec-2021,55032-001,Study on the Development of Green Ports and Shipping,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,KSTA,Technical assistance,6882,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Clean Energy Fund),0.500,Transport,Transport,Mitigation,Low,,0.250,Technical Assistance,USD,https://www.adb.org/projects/55032-001/main
20-Dec-2021,55032-001,Study on the Development of Green Ports and Shipping,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,KSTA,Technical assistance,6882,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Clean Energy Fund),,Transport,Energy,Mitigation,Low,,0.250,Technical Assistance,USD,https://www.adb.org/projects/55032-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,4.100,KSTA,Technical assistance,6884,ADB funds,Climate Change Fund,0.750,"Agriculture, natural resources and rural development",Information and communication technology,Dual-use,Medium,0.200,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,ADB funds,Climate Change Fund,,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Dual-use,Medium,0.400,0.100,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,ADB funds,Climate Change Fund,,"Agriculture, natural resources and rural development",Finance,Dual-use,Medium,0.050,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,ADB funds,TASF,1.500,"Agriculture, natural resources and rural development",Finance,Dual-use,Medium,,0.050,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,ADB funds,Regional Cooperation and Integration Fund,0.500,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Dual-use,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),0.550,"Agriculture, natural resources and rural development",Information and communication technology,Dual-use,Medium,0.100,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Dual-use,Medium,0.250,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund),,"Agriculture, natural resources and rural development",Finance,Dual-use,Medium,0.200,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
16-Dec-2021,55113-001,Green and Resilient Rural Recovery through Agri-Food System Transformation in the Asia and the Pacific Region,BAN; CAM; IND; KGZ; LAO; MLD; MON; NAU; NEP; PAK; PRC; REG; SRI; VAN; VIE,Bangladesh; Cambodia; India; Kyrgyz Republic; Lao People's Democratic Republic; Maldives; Mongolia; Nauru; Nepal; Pakistan; People's Republic of China; Regional; Sri Lanka; Vanuatu; Viet Nam,Regional,SDCC,SDTC-AR,Sovereign,,KSTA,Technical assistance,6884,Cofinancing (Full administration),People's Republic of China Poverty Reduction and Regional Cooperation Fund,0.800,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Dual-use,Medium,,,Technical Assistance,USD,https://www.adb.org/projects/55113-001/main
23-Dec-2021,51252-006,Supporting Financial Sector Reforms,BHU,Bhutan,South Asia,SARD,SAPF,Sovereign,0.500,KSTA,Technical assistance,6885,ADB funds,TASF,0.500,Finance,Finance,Dual-use,Low,0.031,0.031,Technical Assistance,USD,https://www.adb.org/projects/51252-006/main
14-Dec-2021,55106-002,Climate Resilient Farmer Group Development to Support COVID-19 Recovery for Smallholder Coffee and Cacao Farmers,INO; PNG; REG,Indonesia; Papua New Guinea; Regional,Regional,PSOD,OPSD,Nonsovereign,0.630,TRTA,Technical assistance,6897,ADB funds,TASF,0.205,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.205,,Technical Assistance,USD,https://www.adb.org/projects/55106-002/main
14-Dec-2021,55106-002,Climate Resilient Farmer Group Development to Support COVID-19 Recovery for Smallholder Coffee and Cacao Farmers,INO; PNG; REG,Indonesia; Papua New Guinea; Regional,Regional,PSOD,OPSD,Nonsovereign,,TRTA,Technical assistance,6897,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund-Technical Assistance Facility),0.425,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.425,,Technical Assistance,USD,https://www.adb.org/projects/55106-002/main
13-Dec-2021,53298-002,Climate-Resilient Farmer Group Development to Support COVID-19 Recovery for Smallholder Coffee and Cotton Farmers,IND; INO; REG,India; Indonesia; Regional,Regional,PSOD,OPSD,Nonsovereign,0.590,TRTA,Technical assistance,6898,ADB funds,TASF,0.205,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.205,,Technical Assistance,USD,https://www.adb.org/projects/55106-002/main
13-Dec-2021,53298-002,Climate-Resilient Farmer Group Development to Support COVID-19 Recovery for Smallholder Coffee and Cotton Farmers,IND; INO; REG,India; Indonesia; Regional,Regional,PSOD,OPSD,Nonsovereign,,TRTA,Technical assistance,6898,Cofinancing (Full administration),Climate Investment Funds (Strategic Climate Fund-Technical Assistance Facility),0.385,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.385,,Technical Assistance,USD,https://www.adb.org/projects/55106-002/main
13-Dec-2021,55143-002,Building Capacity for Climate Resilience and Organic Farming among Vegetable and Fruit Growers,SRI,Sri Lanka,South Asia,PSOD,OPSD,Nonsovereign,0.500,TRTA,Technical assistance,6900,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Canadian Climate Fund for the Private Sector in Asia),0.500,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,Low,0.500,,Technical Assistance,USD,https://www.adb.org/projects/55143-002/main
16-Dec-2021,55339-001,Upscaling Private Sector Investment in Climate Adaptation in Asia and the Pacific,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,1.500,KSTA,Technical assistance,6901,ADB funds,TASF,1.500,Energy,Energy,Adaptation,Low,0.300,,Technical Assistance,USD,https://www.adb.org/projects/55339-001/main
16-Dec-2021,55339-001,Upscaling Private Sector Investment in Climate Adaptation in Asia and the Pacific,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,6901,ADB funds,TASF,,Energy,"Agriculture, natural resources and rural development",Adaptation,Low,0.300,,Technical Assistance,USD,https://www.adb.org/projects/55339-001/main
16-Dec-2021,55339-001,Upscaling Private Sector Investment in Climate Adaptation in Asia and the Pacific,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,6901,ADB funds,TASF,,Energy,Finance,Adaptation,Low,0.150,,Technical Assistance,USD,https://www.adb.org/projects/55339-001/main
16-Dec-2021,55339-001,Upscaling Private Sector Investment in Climate Adaptation in Asia and the Pacific,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,6901,ADB funds,TASF,,Energy,Transport,Adaptation,Low,0.300,,Technical Assistance,USD,https://www.adb.org/projects/55339-001/main
16-Dec-2021,55339-001,Upscaling Private Sector Investment in Climate Adaptation in Asia and the Pacific,REG,Regional,Regional,PSOD,OPSD,Nonsovereign,,KSTA,Technical assistance,6901,ADB funds,TASF,,Energy,Water and other urban infrastructure and services,Adaptation,Low,0.450,,Technical Assistance,USD,https://www.adb.org/projects/55339-001/main
06-Aug-2021,51163-001,Support for Implementation of the Asia-Pacific Climate Finance Fund,REG,Regional,Regional,SDCC,SDCD,Sovereign,0.175,KSTA,Technical assistance,9395,Cofinancing (Full administration),Asia Pacific Climate Finance Fund,0.175,Finance,Finance,Adaptation,Low,0.175,,Technical Assistance,USD,https://www.adb.org/projects/51163-001/main
21-Sep-2021,49450-010,Capacity Building and Sector Reform for Renewable Energy Investments in the Pacific,REG (Pacific),Regional (Pacific),Pacific,PARD,PAEN,Sovereign,0.425,TRTA,Technical assistance,9425,ADB funds,TASF,0.425,Energy,Energy,Mitigation,Low,,0.425,Technical Assistance,USD,https://www.adb.org/projects/49450-010/main
09-Jun-2021,51310-001,Strengthening the Capacity for Environment and Climate Change Laws in Asia and the Pacific,REG,Regional,Regional,OGC,OGC,Sovereign,0.200,KSTA,Technical assistance,9491,ADB funds,TASF,0.200,Public sector management,Public sector management,Dual-use,Low,0.067,0.067,Technical Assistance,USD,https://www.adb.org/projects/51310-001/main
29-Jul-2021,51332-001,Demonstrating Innovative Employment Solutions through Regional Knowledge-Sharing Partnerships with Youth Organizations,REG,Regional,Regional,SDCC,NGOC,Sovereign,0.400,KSTA,Technical assistance,9557,Cofinancing (Full administration),Ireland Trust Fund for Building Climate Change and Disaster Resilience in Small Island Developing States,0.400,Education,Education,Dual-use,Low,0.360,0.040,Technical Assistance,USD,https://www.adb.org/projects/51332-001/main
14-Dec-2021,52096-001,"Southeast Asia Energy Sector Development, Investment Planning and Capacity Building Facility",REG (Southeast Asia),"Regional (Cambodia, Indonesia, Myanmar, Philippines, Viet Nam)",Southeast Asia,SERD,SEEN,Sovereign,0.750,TRTA,Technical assistance,9600,Cofinancing (Full administration),Clean Energy Financing Partnership Facility (Clean Energy Fund),0.750,Energy,Energy,Mitigation,Low,,0.750,Technical Assistance,USD,https://www.adb.org/projects/52096-001/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,0.758,TRTA,Technical assistance,9700,ADB funds,TASF,0.424,Energy,"Agriculture, natural resources and rural development",Dual-use,Low,0.029,0.005,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Education,Dual-use,Low,0.001,0.010,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Energy,Dual-use,Low,0.003,0.014,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Finance,Dual-use,Low,0.019,0.008,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Health,Dual-use,Low,0.001,0.000,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Industry and trade,Dual-use,Low,0.006,0.000,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Transport,Dual-use,Low,0.061,0.228,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
26-Mar-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Water and other urban infrastructure and services,Dual-use,Low,0.038,0.002,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,0.334,Energy,"Agriculture, natural resources and rural development",Dual-use,Low,0.023,,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Education,Dual-use,Low,0.002,,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Energy,Dual-use,Low,,0.040,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Finance,Dual-use,Low,0.015,,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Health,Dual-use,Low,0.000,,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Industry and trade,Dual-use,Low,,0.002,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Transport,Dual-use,Low,,0.163,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
10-Dec-2021,46470-003,Sustaining Climate and Disaster Risk Resilient and Low Carbon Development in South Asia,REG (South Asia),Regional (South Asia),South Asia,SARD,SAOD,Sovereign,,TRTA,Technical assistance,9700,ADB funds,TASF,,Energy,Water and other urban infrastructure and services,Dual-use,Low,0.089,,Technical Assistance,USD,https://www.adb.org/projects/46470-003/main
05-May-2021,52004-005,"Supporting the Implementation of ADB's Climate Change Operational Framework 2017–2030 - Establishing Mechanisms to Measure, Monitor, and Report on Commitments made under the Paris Agreement (Subproject 3)",REG,Regional,Regional,SDCC,SDCD,Sovereign,0.450,KSTA,Technical assistance,9720,ADB funds,TASF,0.450,Public sector management,Public sector management,Dual-use,Low,0.195,0.255,Technical Assistance,USD,https://www.adb.org/projects/52004-005/main
07-Dec-2021,52004-004,Supporting the Implementation of ADB's Climate Change Operational Framework 2017–2030 - Enhancing Financial Mechanisms to Develop Climate Actions of Developing Member Countries (Subproject 2),REG,Regional,Regional,SDCC,SDCD,Sovereign,1.120,KSTA,Technical assistance,9744,Cofinancing (Full administration),Australia,1.120,Finance,Finance,Dual-use,Low,0.448,0.672,Technical Assistance,USD,https://www.adb.org/projects/52004-004/main
28-May-2021,52349-001,Study on the Municipal Climate Finance Roadmap,PRC,People's Republic of China,East Asia,EARD,EAPF,Sovereign,0.200,KSTA,Technical assistance,9759,ADB funds,Financial Sector Development Partnership Special Fund,0.200,Finance,Finance,Adaptation,High,0.100,,Technical Assistance,USD,https://www.adb.org/projects/52349-001/main
13-Dec-2021,52152-002,Sustainable Infrastructure Assistance Program Phase II - Supporting Sustainable and Efficient Energy Policies and Investments (Subproject 2),INO,Indonesia,Southeast Asia,SERD,SEEN,Sovereign,2.000,TRTA,Technical assistance,9777,Cofinancing (Full administration),Australia,2.000,Energy,Energy,Dual-use,Low,0.300,1.700,Technical Assistance,USD,https://www.adb.org/projects/52152-002/main
06-May-2021,53120-002,Preparing the Climate Adaptive Water Resources Management in the Aral Sea Basin Project,UZB,Uzbekistan,Central and West Asia,CWRD,CWER,Sovereign,0.150,TRTA,Technical assistance,9782,ADB funds,TASF,0.150,"Agriculture, natural resources and rural development","Agriculture, natural resources and rural development",Adaptation,High,0.150,,Technical Assistance,USD,https://www.adb.org/projects/53120-002/main
11-Apr-2021,53246-001,Developing Private Sector Sustainable Transportation Opportunities in Southeast Asia,INO; PHI; THA; VIE; REG,Indonesia; Philippines; Thailand; Viet Nam; Regional,Southeast Asia,PSOD,PSPM,Nonsovereign,0.175,KSTA,Technical assistance,9783,Cofinancing (Full administration),Climate Investment Funds (Clean Technology Fund),0.175,Transport,Transport,Mitigation,,,0.175,Technical Assistance,USD,https://www.adb.org/projects/53246-001/main
23-Sep-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,0.510,TRTA,Technical assistance,9783,ADB funds,TASF,0.400,Transport,Transport,Dual-use,Medium,0.003,0.003,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
23-Sep-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,TRTA,Technical assistance,9783,ADB funds,TASF,,Transport,"Agriculture, natural resources and rural development",Dual-use,Medium,0.014,0.014,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
23-Sep-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,TRTA,Technical assistance,9783,ADB funds,TASF,,Transport,Energy,Dual-use,Medium,0.003,0.003,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
10-Dec-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,TRTA,Technical assistance,9783,ADB funds,TASF,0.110,Transport,Transport,Dual-use,Medium,0.001,0.001,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
10-Dec-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,TRTA,Technical assistance,9783,ADB funds,TASF,,Transport,"Agriculture, natural resources and rural development",Dual-use,Medium,0.004,0.004,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
10-Dec-2021,53074-001,Preparing Sustainable Development Projects,PRC,People's Republic of China,East Asia,EARD,EASI,Sovereign,,TRTA,Technical assistance,9783,ADB funds,TASF,,Transport,Energy,Dual-use,Medium,0.001,0.001,Technical Assistance,USD,https://www.adb.org/projects/53074-001/main
14-Oct-2021,53129-001,Preparing Urban Development Projects,PAK,Pakistan,Central and West Asia,CWRD,CWUW,Sovereign,4.400,TRTA,Technical assistance,9839,ADB funds,TASF,2.000,Water and other urban infrastructure and services,Water and other urban infrastructure and services,Adaptation,Low,,,Technical Assistance,USD,https://www.adb.org/projects/53129-001/main
